ship_name,slice_time,lon,lat,hdg,sog,cog,draught,status
70,2024/07/03 02:00,105.577558,3.967822,27,15.1,28.7,12,0
70,2024/07/03 05:00,105.953305,4.572615,46,14.8,48,12,0
70,2024/07/03 08:00,106.542788,5.069432,74,16.3,74.1,12,0
70,2024/07/03 11:00,107.126203,5.594322,50,15.7,52.7,12,0
70,2024/07/03 14:00,107.760618,6.063848,47,16,46.7,12,0
70,2024/07/03 17:00,108.36199,6.596465,65,16.1,64.8,12,0
70,2024/07/03 20:00,109.041667,7.073333,65,16,74,12,0
70,2024/07/03 23:00,109.503968,7.641185,38,15.7,38.1,12,0
70,2024/07/04 02:00,109.969887,8.246432,34,15.3,34.8,12,0
70,2024/07/04 05:00,110.421667,8.858333,34,15,47,12,0
70,2024/07/04 08:00,110.94,9.393333,34,15,41,12,0
70,2024/07/13 11:00,121.594862,32.545502,94,7,92.7,9.2,0
70,2024/07/13 14:00,122.496667,32.49,94,14,146,9.2,0
70,2024/07/13 17:00,123.37,32.385,94,17,102,9.2,0
70,2024/07/13 20:00,124.208603,32.046545,138,16.6,133.9,9.2,0
70,2024/07/13 23:00,124.793143,31.419297,171,16.1,171.3,9.2,0
70,2024/07/14 02:00,124.781667,30.631667,171,15,177,9.2,0
70,2024/07/14 05:00,124.877638,29.90766,140,16,137,9.2,0
70,2024/07/14 08:00,124.75742,29.204473,205,16.1,203.9,9.2,0
70,2024/07/14 11:00,124.517523,28.373403,194,16.5,192.9,9.2,0
70,2024/07/14 14:00,124.376913,27.577453,190,16.1,187.4,9.2,0
70,2024/07/14 17:00,124.268087,26.78694,189,16.5,188.4,9.2,0
70,2024/07/14 20:00,124.121667,25.953333,189,16,180,9.2,0
70,2024/07/14 23:00,123.876667,25.25,189,16,208,9.2,0
70,2024/07/15 02:00,123.402382,24.552735,205,15.5,207.3,9.2,0
70,2024/07/15 05:00,123.038333,23.818333,205,17,202,9.2,0
70,2024/07/15 08:00,122.681667,23.065,205,17,224,9.2,0
70,2024/07/15 11:00,122.309722,22.280942,210,17.5,211.8,9.2,0
70,2024/07/15 14:00,121.915,21.56,210,17,201,9.2,0
70,2024/07/15 17:00,121.272162,21.021803,210,16.1,234.9,9.2,0
70,2024/07/15 20:00,120.608625,20.497155,236,17.3,235.4,9.2,0
70,2024/07/15 23:00,119.861667,20.005,236,17,219,9.2,0
70,2024/07/16 02:00,119.289225,19.377378,234,16.3,236.6,9.2,0
70,2024/07/16 05:00,118.6046463,18.52230267,234,16.3,236.6,9.2,0
70,2024/07/16 05:00,118.9469357,18.94984033,234,16.3,236.6,9.2,0
70,2024/07/16 08:00,118.262357,18.094765,218,16.3,219.5,9.2,0
70,2024/07/16 11:00,117.711667,17.441667,218,17,218,9.2,0
70,2024/07/16 14:00,117.175,16.773333,218,15,218,9.2,0
70,2024/07/16 17:00,116.681667,16.181667,218,16,219,9.2,0
70,2024/07/16 20:00,116.228333,15.536667,218,16,217,9.2,0
70,2024/07/16 23:00,115.7,14.936667,218,16,222,9.2,0
70,2024/07/17 02:00,115.190593,14.382023,218,15.5,220.2,9.2,0
70,2024/07/17 05:00,114.667363,13.778798,233,15.8,232.7,9.2,0
70,2024/07/17 08:00,114.136667,13.171667,233,16,218,9.2,0
70,2024/07/17 11:00,113.582847,12.577987,220,15.6,218.6,9.2,0
70,2024/07/17 14:00,113.070403,11.968325,220,15.9,218.7,9.2,0
70,2024/07/17 17:00,112.526587,11.38309,234,15.9,234.7,9.2,0
70,2024/07/17 20:00,112.028212,10.738535,221,16.3,218.9,9.2,0
70,2024/07/17 23:00,111.473333,10.121667,221,16,219,9.2,0
70,2024/07/18 02:00,110.960022,9.499043,228,15.7,223.7,9.2,0
70,2024/07/18 05:00,110.449665,8.881365,224,16.2,220.8,9.2,0
70,2024/07/18 08:00,109.875543,8.324255,218,16.5,217.1,9.2,0
70,2024/07/18 11:00,109.385788,7.678365,207,16.2,206,9.2,0
70,2024/07/18 14:00,108.913252,7.053145,242,15.3,242.3,9.2,0
70,2024/07/18 17:00,108.36214,6.55834,218,14.9,214.9,9.2,0
70,2024/07/18 20:00,107.803438,6.075562,219,15,215.5,9.2,0
70,2024/07/18 23:00,107.268333,5.531667,219,15,230,9.2,0
70,2024/07/19 02:00,106.651503,5.009443,229,16.4,229.8,9.2,0
70,2024/08/02 08:00,51.932477,26.022118,76,15.1,73.4,12.1,0
70,2024/08/02 11:00,52.770053,26.166077,95,15.8,95.3,12.1,0
70,2024/08/02 14:00,53.613195,26.127102,84,15,83.7,12.1,0
70,2024/08/02 17:00,54.415448,26.181375,87,13.7,83.3,12.1,0
70,2024/08/02 20:00,55.174353,26.111988,97,14.4,99.3,12.1,0
70,2024/08/02 23:00,55.933537,26.291813,71,16.5,72.4,12.1,0
70,2024/08/03 02:00,56.628618,26.385752,165,15.8,164.4,12.1,0
70,2024/08/03 05:00,56.868752,25.643487,140,17.6,139.4,12.1,0
70,2024/08/03 08:00,57.513907,25.083065,124,15.5,123.7,12.1,0
70,2024/08/03 11:00,58.134855,24.627587,133,14.3,133.8,12.1,0
70,2024/08/03 14:00,58.719872,24.111018,133,14.9,135.9,12.1,0
70,2024/08/03 17:00,59.300067,23.578487,130,15.7,132.1,12.1,0
70,2024/08/03 20:00,59.935458,23.050535,130,15.4,128.2,12.1,0
70,2024/08/03 23:00,60.33408,22.420663,144,14.6,136.7,12.1,0
70,2024/08/04 02:00,60.419853,21.762858,191,13.1,185.7,12.1,0
70,2024/08/04 05:00,60.376382,21.143918,184,12.5,181.9,12.1,0
70,2024/08/04 08:00,60.38,20.5,184,13,179,12.1,0
70,2024/08/04 11:00,60.395,19.861667,184,13,180,12.1,0
70,2024/08/04 14:00,60.408333,19.18,184,13,179,12.1,0
70,2024/08/04 17:00,60.418767,18.585722,187,12.5,181.5,12.1,0
70,2024/08/04 20:00,60.43,17.975,187,13,178,12.1,0
70,2024/08/04 23:00,60.443333,17.323333,187,13,181,12.1,0
70,2024/08/05 02:00,60.444002,16.679998,189,13.2,181.3,12.1,0
70,2024/08/05 05:00,60.455,16.018333,189,13,180,12.1,0
70,2024/08/05 08:00,60.468333,15.376667,189,14,177,12.1,0
70,2024/08/05 11:00,60.47078,14.731652,184,13.5,180.3,12.1,0
70,2024/08/05 14:00,60.475872,14.050405,186,13.7,180.4,12.1,0
70,2024/08/05 17:00,60.488333,13.35,186,13,181,12.1,0
70,2024/08/05 20:00,60.475,12.698333,186,14,157,12.1,0
70,2024/08/05 23:00,60.483333,12.001667,186,13,178,12.1,0
70,2024/08/06 02:00,60.488333,11.433333,186,14,178,12.1,0
70,2024/08/06 05:00,60.501667,10.741667,186,13,180,12.1,0
70,2024/08/06 08:00,60.231667,10.146667,186,13,213,12.1,0
70,2024/08/06 11:00,59.893333,9.631667,186,13,214,12.1,0
70,2024/08/06 14:00,59.531667,9.085,186,13,233,12.1,0
70,2024/08/06 17:00,59.156667,8.558333,186,13,212,12.1,0
70,2024/08/06 20:00,58.804215,7.998902,212,13,213.3,12.1,0
70,2024/08/06 23:00,58.431027,7.416325,214,13.5,212.4,12.1,0
70,2024/08/07 02:00,58.075,6.87,214,13,213,12.1,0
70,2024/08/07 05:00,57.709795,6.335737,214,12.6,214.1,12.1,0
70,2024/08/07 08:00,57.33409,5.758905,214,13.6,212.6,12.1,0
70,2024/08/07 11:00,56.977732,5.208872,216,14.9,211,12.1,0
70,2024/08/07 14:00,56.550818,4.55257,215,16.1,212.6,12.1,0
70,2024/08/07 17:00,56.691917,4.709833,19,13.9,21.7,12.1,0
70,2024/08/07 20:00,57.051338,5.311725,29,15.2,32.9,12.1,0
70,2024/08/07 23:00,57.485498,5.980302,34,17.2,33.7,12.1,0
70,2024/08/08 02:00,57.958798,6.711322,34,16.8,34.2,12.1,0
70,2024/08/08 05:00,58.407268,7.386862,33,15.6,33,12.1,0
70,2024/08/08 08:00,58.834543,8.077048,33,16.5,29.6,12.1,0
70,2024/08/08 11:00,59.293333,8.78,33,16,36,12.1,0
70,2024/08/08 14:00,59.720985,9.426482,33,16,33,12.1,0
70,2024/08/08 17:00,60.15805,10.068995,35,15.6,34.8,12.1,0
70,2024/08/08 20:00,60.49,10.783333,35,15,358,12.1,0
70,2024/08/08 23:00,60.49,11.506667,35,15,359,12.1,0
70,2024/08/09 02:00,60.474452,12.223932,356,14.7,358.5,12.1,0
70,2024/08/09 05:00,60.461667,12.976667,356,14,358.5,12.1,0
70,2024/08/09 08:00,60.456667,13.671667,356,13,358.5,12.1,0
70,2024/08/09 11:00,60.445,14.273333,356,13,358,12.1,0
70,2024/08/09 14:00,60.4382,14.974692,357,14.5,358.9,12.1,0
70,2024/08/09 17:00,60.425,15.725,357,15,358,12.1,0
70,2024/08/09 20:00,60.425,16.473333,357,14,2,12.1,0
70,2024/08/09 23:00,60.426667,17.176667,357,14,1,12.1,0
70,2024/08/10 02:00,60.461997,17.878022,353,14.9,355.8,12.1,0
70,2024/08/10 05:00,60.411667,18.613333,353,15,359,12.1,0
70,2024/08/10 08:00,60.397707,19.376827,359,15,358.7,12.1,0
70,2024/08/10 11:00,60.409013,20.10117,30,15.1,28.2,12.1,0
70,2024/08/10 14:00,60.384322,20.861337,359,15.1,358.3,12.1,0
70,2024/08/10 17:00,60.369245,21.663502,355,15.7,358.7,12.1,0
70,2024/08/10 20:00,60.351325,22.33309,0,12.2,1.1,12.1,0
70,2024/08/10 23:00,60.058045,22.971905,314,14.8,317.6,12.1,0
70,2024/08/11 02:00,59.515682,23.44807,300,14.5,298.3,12.1,0
70,2024/08/11 05:00,58.92015,23.930492,308,15,303.6,12.1,0
70,2024/08/11 08:00,58.327275,24.424663,314,15,313.4,12.1,0
70,2024/08/11 11:00,57.734572,24.974323,330,15.3,328.1,12.1,0
70,2024/08/11 14:00,57.0502,25.535113,326,17.4,328.7,12.1,0
70,2024/08/11 17:00,56.787805,26.332778,3,18.6,4.2,12.1,0
70,2024/08/11 20:00,56.026088,26.52912,257,17,252.3,12.1,0
70,2024/08/11 23:00,55.163853,26.290258,273,15.1,269.5,12.1,0
70,2024/08/12 02:00,54.319377,26.391927,264,15.5,269.2,12.1,0
70,2024/08/12 05:00,53.474568,26.314388,264,15.2,260,12.1,0
70,2024/08/12 08:00,52.655942,26.184493,261,15,257.1,12.1,0
70,2024/08/12 11:00,51.956103,25.967552,205,9.8,204.3,12,0
70,2024/08/12 14:00,51.916875,25.802997,124,0,343.5,12,1
70,2024/08/12 17:00,51.91837,25.79931,20,0.1,344.8,12,1
70,2024/08/12 20:00,51.916767,25.800365,60,0.2,303.8,12,1
70,2024/08/12 23:00,51.916818,25.8033,127,0.1,169,12,1
70,2024/08/13 02:00,51.917775,25.803535,161,0.1,64.5,12,1
70,2024/08/13 05:00,51.920658,25.804233,206,0,120.5,12,1
70,2024/08/13 08:00,51.921122,25.80355,217,0,162.8,12,1
70,2024/08/13 11:00,51.920522,25.803838,198,0,294.9,12,1
70,2024/08/13 14:00,51.921133,25.803693,217,0.1,8.2,12,1
70,2024/08/13 17:00,51.921862,25.800575,301,0,184.5,12,1
70,2024/08/13 20:00,51.916367,25.800898,71,0.5,337.1,12,1
70,2024/08/13 23:00,51.918635,25.803953,168,0,48.6,12,1
70,2024/08/14 02:00,51.918857,25.804215,167,0,166,12,1
70,2024/08/14 05:00,51.919358,25.804243,180,0,95,12,1
70,2024/08/14 08:00,51.920417,25.804357,198,0.1,39.4,12,1
70,2024/08/14 11:00,51.920183,25.804387,193,0.1,213.7,12,1
70,2024/08/14 14:00,51.921233,25.803762,216,0.1,162.1,12,1
70,2024/08/14 17:00,51.920507,25.799582,341,0.1,132.9,12,1
70,2024/08/14 20:00,51.918765,25.79944,40,0.1,283.7,12,1
70,2024/08/14 23:00,51.918562,25.804482,162,0,234.8,12,1
70,2024/08/15 02:00,51.918365,25.80442,161,0,235,12,1
70,2024/08/15 05:00,51.918278,25.804393,160,0.1,347.5,12,1
70,2024/08/15 08:00,51.919123,25.804523,175,0,291.7,12,1
70,2024/08/15 11:00,51.919135,25.804425,173,0.1,247.4,12,1
71,2024/02/18 17:00,126.283672,37.059227,240,15.4,240.5,9.5,0
71,2024/02/18 20:00,125.396667,36.581667,216,17,216,9.5,0
71,2024/02/18 23:00,125.035,35.796667,193,18,193,9.5,0
71,2024/02/19 02:00,124.752317,34.932183,180,18.1,179.5,9.5,0
71,2024/02/19 05:00,124.764432,34.036797,179,17.5,179.5,9.5,0
71,2024/02/19 08:00,124.861667,33.196667,170,17,170,9.5,0
71,2024/02/19 11:00,124.911667,32.371667,178,15,178,9.5,0
71,2024/02/19 14:00,124.908333,31.606667,189,15,189,9.5,0
71,2024/02/19 17:00,124.849457,30.861945,183,14.7,184.1,9.5,0
71,2024/02/19 20:00,124.815,30.113333,174,15,174,9.5,0
71,2024/02/19 23:00,124.735,29.33,187,15,187,9.5,0
71,2024/02/20 02:00,124.48656,28.620635,201,14.8,203.7,9.5,0
71,2024/02/20 05:00,124.146667,27.956667,204,15,204,9.5,0
71,2024/02/20 08:00,123.791667,27.286667,223,15,223,9.5,0
71,2024/02/20 11:00,123.49,26.571667,208,14,208,9.5,0
71,2024/02/20 14:00,123.161257,25.963032,226,14.6,228.2,9.5,0
71,2024/02/20 17:00,122.843333,25.383333,204,14,204,9.5,0
71,2024/02/20 20:00,122.661667,24.728333,186,14,186,9.5,0
71,2024/02/20 23:00,122.635,24.01,179,15,179,9.5,0
71,2024/02/21 02:00,122.62,23.225,197,15,197,9.5,0
71,2024/02/21 05:00,122.413333,22.54,196,15,196,9.5,0
71,2024/02/21 08:00,122.163333,21.805,206,15,206,9.5,0
71,2024/02/21 11:00,121.558333,21.218333,234,16,234,9.5,0
71,2024/02/21 14:00,120.995,20.776667,231,15,231,9.5,0
71,2024/02/21 17:00,120.395,20.29374,231,15.7,234.1,9.5,0
71,2024/02/21 20:00,119.756667,19.79,224,16,224,9.5,0
71,2024/02/21 23:00,119.193695,19.199717,225,15.9,222.3,9.5,0
71,2024/02/22 02:00,118.655335,18.650462,223,14.7,222.7,9.5,0
71,2024/02/22 05:00,118.085937,18.10174,222,15.2,223.1,9.5,0
71,2024/02/22 08:00,117.57,17.548333,217,15,217,9.5,0
71,2024/02/22 11:00,116.946667,16.895,222,15,222,9.5,0
71,2024/02/22 14:00,116.51,16.456667,225,15,225,9.5,0
71,2024/02/22 17:00,115.936667,15.91,214,15,214,9.5,0
71,2024/02/22 20:00,115.433333,15.355,221,15,221,9.5,0
71,2024/02/22 23:00,114.911667,14.795,208,15,208,9.5,0
71,2024/02/23 02:00,114.391667,14.273333,224,14,224,9.5,0
71,2024/02/23 05:00,113.873333,13.723333,220,15,220,9.5,0
71,2024/02/23 08:00,113.380093,13.174945,222,14.9,222,9.5,0
71,2024/02/23 11:00,112.87,12.615,223,15,223,9.5,0
71,2024/02/23 14:00,112.348333,12.043333,230,16,230,9.5,0
71,2024/02/23 17:00,111.763827,11.530407,220,14.5,222.2,9.5,0
71,2024/02/23 20:00,111.29,10.99,213,15,213,9.5,0
71,2024/02/23 23:00,110.81,10.406667,225,15,225,9.5,0
71,2024/02/24 02:00,110.301667,9.878333,223,14,223,9.5,0
71,2024/02/24 05:00,109.815,9.343333,218,14,218,9.5,0
71,2024/02/24 08:00,109.306667,8.825,219,15,219,9.5,0
71,2024/02/24 11:00,108.806667,8.253333,217,15,217,9.5,0
71,2024/02/24 14:00,108.3,7.656667,213,15,213,9.5,0
71,2024/02/24 17:00,107.83,7.041667,229,16,229,9.5,0
71,2024/02/24 20:00,107.366667,6.441667,218,15,218,9.5,0
71,2024/02/24 23:00,106.891667,5.811667,217,15,217,9.5,0
71,2024/02/25 02:00,106.44,5.213333,216,15,216,9.5,0
71,2024/02/25 05:00,105.983333,4.59,219,15,219,9.5,0
71,2024/02/25 08:00,105.503333,4.005,209,15,209,9.5,0
71,2024/02/25 11:00,105.3227777,3.660555667,209,15,209,9.5,0
71,2024/02/25 11:00,105.1422223,3.316111333,209,15,209,9.5,0
71,2024/02/25 14:00,104.961667,2.971667,209,11,209,9.5,0
71,2024/02/25 17:00,104.68,2.18,183,11,183,9.5,0
71,2024/02/25 20:00,104.581667,1.901667,204,11,204,9.5,0
71,2024/02/25 23:00,104.427805,1.402382,230,11.4,226.3,9.5,0
71,2024/02/26 02:00,104.002,1.257693,258,9.1,259.2,9.5,0
71,2024/02/26 05:00,103.710877,1.165272,82,0.1,147.1,9.5,1
71,2024/02/26 08:00,103.711055,1.164557,70,0,171.8,9.5,1
71,2024/02/26 11:00,103.712663,1.162978,32,0.3,255,9.5,1
71,2024/02/26 14:00,103.714975,1.163173,340,0,92.2,9.5,1
71,2024/02/26 17:00,103.712918,1.163068,8,0,186.2,9.5,1
71,2024/02/26 20:00,103.711068,1.164695,73,0,350.1,9.5,1
71,2024/02/26 23:00,103.618818,1.190955,282,12.2,280.7,9.5,0
71,2024/02/27 02:00,102.995,1.545,305,16,305,9,0
71,2024/02/27 05:00,102.216948,1.965913,312,17.5,310,9.5,0
71,2024/02/27 08:00,101.599298,2.482095,309,15.4,308.3,9.5,0
71,2024/02/27 11:00,100.923995,2.904302,309,17.3,309.5,9.5,0
71,2024/02/27 14:00,100.33,3.535,305,17,305,9.5,0
71,2024/02/27 17:00,99.72,4.05,311,16,311,9.5,0
71,2024/02/27 20:00,99.17,4.66,311,17,311,9.5,0
71,2024/02/27 23:00,98.54,5.215,311,17,311,9.5,0
71,2024/02/28 02:00,97.738333,5.58,277,17,277,9.5,0
71,2024/02/28 05:00,96.946783,5.854947,269,17.4,271.5,19.5,0
71,2024/02/28 08:00,96.066667,6.126667,288,18,288,9.5,0
71,2024/02/28 11:00,95.23057,6.4013,271,18,273.6,9.5,0
71,2024/02/28 14:00,94.38,6.391667,265,17,265,9.5,0
71,2024/02/28 17:00,93.468333,6.28,262,18,262,9.5,0
71,2024/02/28 20:00,92.646667,6.25,274,17,274,9.5,0
71,2024/02/28 23:00,91.791667,6.21,267,16,267,9.5,0
71,2024/02/29 02:00,91.018333,6.143333,265,16,265,9.5,0
71,2024/02/29 05:00,90.176667,6.081667,266,17,266,9.5,0
71,2024/02/29 08:00,89.383333,6.008333,263,17,263,9.5,0
71,2024/02/29 11:00,88.425,5.921667,270,17,270,9.5,0
71,2024/02/29 14:00,87.648333,5.92,272,17,272,9.5,0
71,2024/02/29 17:00,86.788063,5.8735,265,17,265.5,9.5,0
71,2024/02/29 20:00,85.928333,5.831667,267,17,267,9.5,0
71,2024/02/29 23:00,85.146667,5.753333,266,16,266,9.5,0
71,2024/03/01 02:00,84.32,5.711667,268,16,268,9.5,0
71,2024/03/01 05:00,83.533333,5.713333,263,15,263,9.5,0
71,2024/03/01 08:00,82.776667,5.636667,266,15,266,9.5,0
71,2024/03/01 11:00,81.995,5.55,273,15,273,9.5,0
71,2024/03/01 14:00,81.223333,5.575,268,16,268,9.5,0
71,2024/03/01 17:00,80.449683,5.612673,278,16.8,276.4,9.5,0
71,2024/03/01 20:00,79.64,5.703333,279,16,279,9.5,0
71,2024/03/01 23:00,78.928333,6.065,290,15,290,9.5,0
71,2024/03/02 02:00,78.224928,6.324153,299,14.9,294.8,9.5,0
71,2024/03/02 05:00,77.574632,6.645355,296,14.6,290.1,9.5,0
71,2024/03/02 08:00,76.870245,6.958898,303,14.7,295.8,9.5,0
71,2024/03/02 11:00,76.343333,7.248333,303,15,303,9.5,0
71,2024/03/02 14:00,75.718333,7.625,298,14,298,9.5,0
71,2024/03/02 17:00,75.058333,7.911667,294,15,294,9.5,0
71,2024/03/02 20:00,74.375,8.245,297,14,297,9.5,0
71,2024/03/02 23:00,73.79,8.563333,298,14,298,9.5,0
71,2024/03/03 02:00,73.153333,8.965,307,15,307,9.5,0
71,2024/03/03 05:00,72.523333,9.408333,302,15,302,9.5,0
71,2024/03/03 08:00,71.963333,9.911667,317,16,317,9.5,0
71,2024/03/03 11:00,71.426667,10.475,319,14,319,9.5,0
71,2024/03/03 14:00,71.003333,11.008333,319,15,319,9.5,0
71,2024/03/03 17:00,70.506667,11.561667,316,14,316,9.5,0
71,2024/03/03 20:00,69.921667,12.163333,317,15,317,9.5,0
71,2024/03/03 23:00,69.466667,12.663333,320,15,320,9.5,0
71,2024/03/04 02:00,68.99,13.218333,316,16,316,9.5,0
71,2024/03/04 05:00,68.425,13.833333,324,15,324,9.5,0
71,2024/03/04 08:00,67.941667,14.401667,319,15,319,9.5,0
71,2024/03/11 17:00,52.336888,26.107835,82,15,80.4,12,0
71,2024/03/11 20:00,53.1363,26.237163,82,14.7,79.2,12,0
71,2024/03/11 23:00,53.952173,26.246195,96,15.1,96.6,12,0
71,2024/03/12 02:00,54.815005,26.157843,98,16.1,98.2,12,0
71,2024/03/12 05:00,55.623778,26.261462,44,15.6,43.1,12,0
71,2024/03/12 08:00,56.400043,26.544275,69,16,69.3,12,0
71,2024/03/12 11:00,56.744617,25.935798,179,15.8,175,12,0
71,2024/03/12 14:00,57.055587,25.210353,150,16,149.1,12,0
71,2024/03/12 17:00,57.518333,24.563333,121,15,121,12,0
71,2024/03/12 20:00,58.243333,24.186667,120,15,120,12,0
71,2024/03/12 23:00,58.915823,23.788202,119,15.3,122.5,12,0
71,2024/03/13 02:00,59.653412,23.34337,123,15.7,125.1,12,0
71,2024/03/13 05:00,60.363333,22.801667,134,15,134,12,0
71,2024/03/13 08:00,61.02999967,22.063889,134,15,134,12,0
71,2024/03/13 08:00,60.69666633,22.432778,134,15,134,12,0
71,2024/03/13 11:00,61.363333,21.695,138,16,138,12,0
71,2024/03/13 14:00,61.955,21.105,137,15,137,12,0
71,2024/03/13 17:00,62.447457,20.549395,137,15.6,136.9,12,0
71,2024/03/13 20:00,63.021667,19.936667,138,15,138,12,0
71,2024/03/13 23:00,63.333333,19.598333,140,15,140,12,0
71,2024/03/14 02:00,64.23,18.71,115,16,115,12,0
71,2024/03/14 05:00,64.555347,18.364983,142,15.7,141.4,12,0
71,2024/03/14 08:00,64.85262274,18.06650729,142,15.7,141.4,12,0
71,2024/03/14 08:00,65.14989849,17.76803157,142,15.7,141.4,12,0
71,2024/03/14 11:00,65.74444997,17.17108014,142,15.7,141.4,12,0
71,2024/03/14 11:00,65.44717423,17.46955586,142,15.7,141.4,12,0
71,2024/03/14 14:00,66.04172571,16.87260443,142,15.7,141.4,12,0
71,2024/03/14 14:00,66.33900146,16.57412871,142,15.7,141.4,12,0
71,2024/03/14 17:00,66.6362772,16.275653,142,15.7,141.4,12,0
71,2024/03/14 17:00,66.93355294,15.97717729,142,15.7,141.4,12,0
71,2024/03/14 20:00,67.52810443,15.38022586,142,15.7,141.4,12,0
71,2024/03/14 20:00,67.23082869,15.67870157,142,15.7,141.4,12,0
71,2024/03/14 23:00,67.82538017,15.08175014,142,15.7,141.4,12,0
71,2024/03/14 23:00,68.12265591,14.78327443,142,15.7,141.4,12,0
71,2024/04/01 08:00,118.515092,38.852878,174,7.1,175.4,9.4,0
71,2024/04/01 11:00,119.498137,38.751125,86,16.3,86.8,9.4,0
71,2024/04/01 14:00,120.484608,38.614652,104,14.7,104.9,9.4,0
71,2024/04/01 17:00,121.315788,38.373013,125,14.4,127.7,9.4,0
71,2024/04/01 20:00,122.235247,38.252102,65,15.7,64.1,9.4,0
71,2024/04/01 23:00,123.147178,37.978152,129,15.6,129,9.4,0
71,2024/04/02 02:00,123.536298,37.304038,163,16.6,162.7,9.4,0
71,2024/04/02 05:00,123.831167,36.525287,172,16,171.3,9.4,0
71,2024/04/02 08:00,123.975,35.796667,190,15,190,9.4,0
71,2024/04/02 11:00,124.108333,34.926667,174,16,174,9.4,0
71,2024/04/02 14:00,124.205,34.205,175,16,175,9.4,0
71,2024/04/02 17:00,124.636667,33.52,139,15,139,9.4,0
71,2024/04/02 20:00,125.228333,33.021667,136,15,136,9.4,0
71,2024/04/02 23:00,125.363333,32.295,180,15,180,9.4,0
71,2024/04/03 02:00,125.271667,31.53,187,15,187,9.4,0
71,2024/04/03 05:00,125.118333,30.813333,201,15,201,9.4,0
71,2024/04/03 08:00,125.006667,30.131667,178,16,178,9.4,0
71,2024/04/03 11:00,124.645,29.43,179,16,179,9.4,0
71,2024/04/03 14:00,124.438333,28.676667,204,16,204,9.4,0
71,2024/04/03 17:00,123.998333,28.033333,200,16,200,9.4,0
71,2024/04/03 20:00,123.696667,27.271667,200,16,200,9.4,0
71,2024/04/03 23:00,123.561667,26.521667,200,15,200,9.4,0
71,2024/04/04 02:00,123.098333,25.928333,201,14,201,9.4,0
71,2024/04/04 05:00,122.855,25.296667,202,14,202,9.4,0
71,2024/04/04 08:00,122.545,24.591665,191,16,191,9.4,0
71,2024/04/04 11:00,122.350015,23.826442,187,15,193.1,9.4,0
71,2024/04/04 14:00,122.195,23.106667,191,15,191,9.4,0
71,2024/04/04 17:00,122.036667,22.406667,190,15,190,9.4,0
71,2024/04/04 20:00,121.888333,21.686667,188,15,188,9.4,0
71,2024/04/04 23:00,121.468333,21.103333,208,14,208,9.4,0
71,2024/04/05 02:00,120.928333,20.533333,217,16,217,9.4,0
71,2024/04/05 05:00,120.398333,19.92,221,14,221,9.4,0
71,2024/04/05 08:00,119.890698,19.39059,218,14.9,216.1,9.4,0
71,2024/04/05 11:00,119.353333,18.805,228,16,228,9.4,0
71,2024/04/05 14:00,118.86,18.22,221,15,221,9.4,0
71,2024/04/05 17:00,118.331667,17.66,221,15,221,9.4,0
71,2024/04/05 20:00,117.805833,17.094822,220,14.9,220.7,9.4,0
71,2024/04/05 23:00,117.270318,16.497938,219,15.8,218.6,9.4,0
71,2024/04/06 02:00,116.773333,15.876667,188,16,188,9.4,0
71,2024/04/06 05:00,116.293333,15.276667,224,16,224,9.4,0
71,2024/04/06 08:00,115.651667,14.685,224,16,224,9.4,0
71,2024/04/06 11:00,115.151667,14.143333,220,16,220,9.4,0
71,2024/04/06 14:00,114.690178,13.540022,221,15.3,222.3,9.4,0
71,2024/04/06 17:00,114.116667,12.981667,222,15,222,9.4,0
71,2024/04/06 20:00,113.655,12.421667,210,15,210,9.4,0
71,2024/04/06 23:00,113.17825,11.844395,220,14.9,220.8,9.4,0
71,2024/04/07 02:00,112.71,11.268333,224,15,224,9.4,0
71,2024/04/07 05:00,112.17378,10.725447,223,15.1,225.4,9.4,0
71,2024/04/07 08:00,111.633333,10.195,223,15,223,9.4,0
71,2024/04/07 11:00,111.102823,9.583572,221,15.5,220.1,9.4,0
71,2024/04/07 14:00,110.523332,8.931667,223,15,223,9.4,0
71,2024/04/07 17:00,109.871667,8.216667,220,15,220,9.4,0
71,2024/04/07 20:00,109.616667,7.915,221,15,221,9.4,0
71,2024/04/07 23:00,109.141667,7.36,211,15,211,9.4,0
71,2024/04/08 02:00,108.591667,6.873333,234,15,234,9.4,0
71,2024/04/08 05:00,108.091667,6.351667,221,15,221,9.4,0
71,2024/04/08 08:00,107.52894,5.878005,235,14.9,236.1,9.4,0
71,2024/04/08 11:00,107.016667,5.343333,228,15,228,9.4,0
71,2024/04/08 14:00,106.496667,4.798333,229,15,229,9.4,0
71,2024/04/08 17:00,106.013333,4.336667,240,14,240,9.4,0
71,2024/04/08 20:00,105.59941,3.82105,212,13.5,214,9.4,0
71,2024/04/08 23:00,105.183333,3.285,215,13,215,9.4,0
71,2024/04/09 02:00,104.91,2.665,203,14,203,9.4,0
71,2024/04/09 05:00,104.648333,2.035,195,14,195,9.4,0
71,2024/04/09 08:00,104.417187,1.403523,230,15.2,228.8,9.4,0
71,2024/04/09 11:00,103.894627,1.215373,247,10.2,246.1,9.4,0
71,2024/04/09 14:00,103.724197,1.156957,13,0.2,293.9,9.4,1
71,2024/04/22 02:00,52.079737,26.047332,76,16.3,77,12,0
71,2024/04/22 05:00,52.961833,26.152317,96,16.3,95.8,12,0
